Name,Species,GCcontent,intergenicGC,GC3content,PhePer,Leu2Per,Leu4Per,IlePer,MetPer,ValPer,Ser2Per,Ser4Per,ProPer,ThrPer,AlaPer,TyrPer,HisPer,GlnPer,AsnPer,LysPer,AspPer,GluPer,CysPer,TrpPer,Arg2Per,Arg4Per,GlyPer,PheGC,Leu2GC,Leu4GC,Ser2GC,Ser4GC,ProGC,ThrGC,AlaGC,TyrGC,HisGC,GlnGC,AsnGC,LysGC,AspGC,GluGC,CysGC,Arg2GC,Arg4GC,GlyGC,ValGC
AP012050.embl,Amphibacillus_xylanus_NBRC_15112,35.71827206,30.86748915,26.25771247,4.353956371,42731,28057,8.467640332,2.39914741,6.713720587,9874,27164,3.392591348,5.456593309,6.50222579,3.844909323,2.09539572,4.378465534,4.771851364,6.547526433,5.827259972,7.485070753,0.571834566,0.90683902,9874,21050,6.205912767,23.69311533,18.53689359,23.01030046,26.97757601,17.28390517,19.80194001,25.40059048,23.51184804,23.08408537,27.2440531,21.63904525,25.94355956,28.825286,20.23817963,27.27506852,22.32121358,16.98399838,24.03325416,26.03447893,28.49525216
AP012051.embl,Caldisericum_exile_AZM16c01,35.37487573,31.29734716,27.47259112,5.487360887,16892,30784,9.285714286,1.930002751,7.334202143,14513,21381,3.727607463,5.234371768,5.618096066,3.873029664,1.432294899,2.110793927,5.016962476,8.427247528,4.909188697,7.480451781,0.590376898,0.67767159,14513,4087,6.63481031,23.60990689,35.08169548,19.0293659,34.10870836,23.80150601,19.86126526,24.34792918,18.75253139,33.96891524,39.71692663,30.69384555,32.77120356,31.37288593,26.80768583,26.74354295,38.78766643,28.62261421,26.10716907,29.35399389,21.56818502
AP012052.embl,Microbacterium_testaceum_StLB037,70.27840546,70.35765798,90.163723,3.105077294,3749,117428,4.247630736,1.552375633,9.28015601,2259,50667,5.582978262,6.169492862,13.8813384,1.916358418,1.908965377,2.55602077,1.865757158,1.73424317,6.415845423,5.363076359,0.463297247,1.564038933,2259,89748,8.938515362,98.56613757,97.81275007,96.46336479,90.43386479,93.87569819,94.85323328,95.11617069,90.40216349,91.81276523,89.64671457,94.29553927,92.8807291,92.19874953,82.29027963,84.59441245,91.82624113,67.55201417,81.84472077,75.20631536,96.15394829
AP012057.embl,Ilumatobacter_coccineus_YM16-304,67.29244722,65.05993207,85.94307084,3.194240413,10733,124143,4.655982011,1.938924933,8.881812103,2638,63600,5.448947267,6.540927896,12.16877668,1.821815964,2.130584743,2.558331713,2.315765846,1.825824213,7.733582379,5.768003885,0.826100114,1.415245909,2638,97359,8.83331229,96.89428004,99.42234231,97.23061308,85.85001168,92.12735849,90.25696982,93.58914127,83.30496937,90.10670676,85.47330135,81.7683309,93.76027694,89.34177308,84.18433896,65.81617289,79.10399482,57.77103867,68.99927074,71.35834587,95.15543087
AP012157.embl,Solibacillus_silvestris_StLB046,38.60316875,34.30442536,33.66889322,4.612119281,59628,45337,8.070152559,2.746719862,7.092678635,7053,42878,3.44921645,5.689149883,7.494670871,3.585050701,2.008491707,3.944611954,4.595220361,6.525370881,4.943668737,7.607269107,0.665670488,0.927603742,7053,34005,6.580659737,34.23672787,28.34071242,41.12976156,40.99411244,34.88735482,41.167856,30.22519977,32.62217538,28.45395158,24.29923636,37.67869616,32.3160251,24.75017593,25.92702683,23.34057709,34.83719647,23.0398412,34.23908249,38.64093117,31.83342613
AP012200.embl,Melissococcus_plutonius_ATCC_35311,31.42753041,23.51927728,21.09452596,4.560591988,33436,15648,8.889497765,2.568901604,5.934994893,6022,18726,3.309687909,5.981936534,6.264996646,3.8240313,1.97819732,4.452001668,5.408160593,7.829986643,4.872058844,6.871410123,0.714802331,0.898338105,6022,11457,6.132633305,14.78994566,25.34992224,19.24207566,21.26266244,15.91904304,14.86486486,24.41398356,18.15930797,13.90337706,12.74060495,20.17377138,15.98495008,18.61829409,13.8361659,15.77975196,16.54453213,16.17402856,18.26830758,21.9086728,21.91859873
AP012204.embl,Microlunatus_phosphovorus_NM-1,67.26753934,63.59954011,84.27452065,2.781087768,20832,160251,4.193086189,1.647245468,8.747478367,7664,64908,5.715372523,6.098770887,12.84210563,2.064332297,2.113735716,3.174981459,1.912005089,2.012725439,6.062878027,5.34693435,0.749633098,1.582996874,7664,124541,8.759597281,94.01818106,98.18548387,94.77694367,79.87835633,86.78437173,84.84162896,88.71532069,82.81588643,71.94741721,72.78687625,86.07067848,83.05331473,89.8994555,73.374841,82.75278706,79.1769802,70.38100209,76.0906047,71.43301603,92.16940546
AP012224.embl,Pseudogulbenkiania_sp._NH8B,64.35657092,57.99059265,84.98196261,3.555818102,15193,130434,4.567000178,2.326406771,7.394066827,3236,38301,4.994865615,4.902588645,11.86208615,2.485089777,2.354245766,4.080456053,2.735578372,3.493038215,5.24030658,5.70460959,0.970485566,1.420749857,3236,80907,8.045289852,83.33813907,93.60889883,95.01817011,88.07114081,90.03681366,89.92120762,91.78584643,88.97222111,79.60582691,73.23953099,83.00249338,81.49055788,79.69924812,75.93877459,58.48887045,84.94108086,66.47095179,83.10776571,84.10222728,89.49664537
AP012273.embl,Thiolapillus_brandeum,56.27233867,49.68359341,66.83346658,3.550404493,16411,86571,5.290595836,2.68943801,6.873665076,8410,31035,4.79339831,4.639158201,9.34652362,2.744299787,2.430802764,4.127550699,3.256334252,4.23450474,5.836146837,6.366433937,0.999305119,1.487643179,8410,52897,7.815437033,60.40526727,90.62823716,87.99366994,66.31284159,71.20347994,72.55439018,75.1484055,71.54734306,47.8218592,43.69209151,77.84530244,54.27606779,59.77666305,42.8579267,40.90771913,65.13565477,64.70868014,72.69221317,61.35839058,71.64575439
AP012292.embl,Selenomonas_ruminantium_subsp._lactilytica_TAM6421,50.67813482,39.89093598,60.64185325,3.857926363,21188,62759,6.449107576,3.093441529,7.015304272,6833,27004,3.597257171,5.139735872,9.189146967,3.549162812,2.013156206,3.794656058,3.965608628,6.251931864,5.681941182,6.971338664,1.233826738,1.021921431,6833,37085,7.35419654,52.73479305,75.46724561,83.24543093,66.47427854,69.55636202,72.18723827,72.9787234,57.85862609,30.79293215,20.94118951,84.22043169,37.67516461,61.02593392,33.33922504,39.21631399,63.48014832,48.11942046,69.46204665,66.48054017,65.27963352
AP012304.embl,Azoarcus_sp._KH32C,65.10133698,59.40536851,83.71490915,3.618701552,13812,150123,4.73554181,2.328614405,7.653907685,4537,51509,5.048870214,5.003529372,12.28105654,2.245981797,2.252615471,3.3326807,2.624294448,3.110806835,5.569130615,6.005020983,1.010701469,1.337426031,4537,111272,8.29995028,87.67508498,95.93107443,91.88731907,86.80723702,91.6014677,90.01058768,90.5057344,85.64603589,72.56903622,67.45196706,82.56676845,76.39826245,85.95474214,74.0051578,55.28266069,86.23590136,70.48710602,83.01189877,81.34738345,90.0732912
AP012320.embl,Rubrivivax_gelatinosus_IL144,71.24314406,68.46291527,93.18260743,3.222326346,5318,169029,3.521080007,1.996480067,7.924440858,2078,42469,5.556626586,4.855066173,14.63177973,1.973944595,2.157856838,3.48526787,2.024566743,2.423862502,5.305750114,5.573543193,0.892686153,1.544262781,2078,125567,8.56146282,96.26768097,96.69048514,98.19025138,96.13763174,95.79222492,95.21971394,96.51962396,94.38239503,89.91333031,88.6341449,93.7688884,95.58568501,93.38425072,92.8099621,72.20707823,94.06464531,72.47353224,88.69448183,92.78833249,97.55109274
AP012331.embl,Bifidobacterium_scardovii_JCM_12489_=_DSM_13734,64.63092877,59.88307959,86.97065793,3.44929718,5548,73247,5.180069837,2.597832078,7.700290392,3782,39321,4.790245141,5.92119328,11.54765192,2.826980635,2.06180631,3.161466035,3.099223246,3.479360781,6.689039924,5.298431348,0.933753185,1.443720939,3782,52601,8.504213358,93.61805152,92.51982696,94.13354813,91.15660469,92.83080288,92.27354083,93.24720749,90.58905206,75.74146284,64.40568127,89.4551474,82.42078034,86.02790579,73.77401205,71.27456131,93.08371095,73.87625595,84.28166765,83.16486855,92.39834577
AP012333.embl,Parascardovia_denticolens_DSM_10105_=_JCM_12538,58.3129766,51.62906737,74.92210104,3.635832611,21506,79422,5.492629946,2.37512196,7.077260074,11292,59022,4.65385844,5.586090449,9.760416191,2.846711997,2.049924702,4.201889289,3.216720668,4.607128189,6.346917355,5.594669831,0.832565144,1.331082006,11292,53858,7.781682107,86.8711718,89.00771878,81.70028456,82.27822168,81.13923622,69.68817415,82.40964643,79.60351599,59.0638025,41.97684773,72.53573135,68.23856543,66.94401521,60.30198447,53.50256126,83.09581232,74.30038966,74.1653979,72.41848464,86.40478708
AP012334.embl,Scardovia_inopinata_JCM_12537,48.63343238,42.41300173,49.35472121,3.594756907,21998,74712,6.095200316,2.335192473,6.792448512,16662,57076,4.408912419,5.99507578,9.24292501,3.050460859,2.203884069,4.51437693,3.752858317,4.829435469,6.054006221,5.12046412,0.85782888,1.311726776,16662,40854,7.244439274,42.74497321,68.32439313,68.46289753,60.17566974,44.08507954,46.60005191,48.03562908,41.22562674,35.09846827,35.30633437,75.74669427,38.06789308,52.75046401,31.38860887,41.42053708,62.20542463,56.23574601,60.7137612,47.7465382,45.54413747
AP012337.embl,Caldilinea_aerophila_DSM_14535_=_NBRC_104270,58.76714547,49.92920427,70.5975534,3.751562096,33645,131160,5.33191046,2.184404741,7.669925419,6550,38312,5.736390112,5.483723558,11.18214374,2.883183186,2.122718807,3.854680426,2.878586826,2.400032508,4.857486204,6.187099817,0.831807875,1.762404176,6550,98630,7.696304527,55.56660393,85.35592213,83.63220494,84.23297049,68.75652537,68.25951645,76.55640724,69.68754654,50.53833002,49.94037532,71.06418277,67.32001944,53.9093508,55.81733406,56.92075797,66.66933611,58.77862595,73.11467099,74.61830079,78.18568699
AP012338.embl,Phycisphaera_mikurensis_NBRC_102666,73.2878018,74.18113972,94.61054767,3.252621643,3757,113930,3.030973078,1.654639972,7.781676164,3029,33438,6.39015653,4.881596509,14.77479494,1.700282478,2.141625973,2.413358588,1.934629658,2.135942677,6.033085666,5.987086485,0.892455157,1.400666189,3029,90524,9.857766624,97.1906738,98.56268299,97.53269551,98.27994644,95.94772415,96.01028349,98.18998763,95.10277678,97.27372434,96.48795455,92.42374066,96.08464151,94.42896936,89.99396517,88.91591641,96.71641791,72.13601849,92.15567142,91.95740886,97.05123816
AP012342.embl,Leptospirillum_ferrooxidans_C2-3,50.04754764,44.95750699,53.93281858,4.441331223,14988,66481,6.458003593,2.569435997,6.776559225,17021,46736,5.287114471,4.936609702,7.096317962,2.424257818,2.290445737,3.096125465,3.143180263,4.992487274,5.00451833,6.398784061,0.789370963,1.21700817,17021,28533,8.045300937,38.38490248,77.36856152,57.19528888,60.32662636,61.00008559,59.30823494,58.77494652,59.38023924,37.61235181,33.2613517,68.41241743,45.29409263,44.63544595,39.18048989,43.20095264,53.05673158,51.40708537,58.47264571,40.8380965,60.31996528
AP012492.embl,Helicobacter_cinaedi_CCUG_18818_=_ATCC_BAA-847,38.34348899,32.56406103,35.23706262,5.057394727,28136,41993,7.972357427,2.279292936,5.467083476,11465,24571,3.179102191,4.673928416,6.824904833,3.83142214,2.118861298,4.056964561,5.402116652,7.752265736,5.128990819,6.507289248,1.295358923,0.771794086,11465,13239,5.958091242,12.74104282,42.90943986,24.23975424,50.08744316,21.72886736,30.08804449,31.14066883,38.12165429,19.4863119,39.47020788,23.92243727,20.90537224,34.37090246,15.3894761,43.27401974,41.06675765,36.92106411,48.58372989,56.71793097,56.39298321
AP012495.embl,Bacillus_subtilis_BEST7613,45.72718632,42.66182788,47.40421393,4.243101371,97303,134133,6.851815562,2.350062032,6.762044476,25682,81935,4.342534529,5.447775818,8.116911984,3.188937517,2.081155965,4.634483347,3.933778968,5.64355753,5.09917006,6.679440561,0.867091616,1.26432527,25682,73874,7.156374972,29.45402452,49.97687636,57.3237011,54.61990635,45.67400989,60.30126082,52.86937117,55.93365263,37.6742532,35.19039212,43.33884718,41.03897601,29.64183519,36.24467356,29.40820928,46.05283809,35.3048828,60.55445759,53.13066518,56.14581167
AP012547.embl,Sulfuritalea_hydrogenivorans_sk43H,63.2674126,57.07841789,80.71374303,3.65816327,13243,111437,5.009861462,2.493805138,7.246149425,4964,37995,4.874367617,5.015489274,12.3553503,2.255814767,2.223412211,3.457182154,2.77996874,3.911329554,5.356654078,5.803553537,1.007890022,1.355364797,4964,75358,8.235535883,79.24057714,96.2697274,91.49564328,84.86705763,89.55652059,88.95808551,88.69752971,86.10185166,64.30542431,57.4611697,79.92551302,69.1123244,79.93677785,65.23559376,46.96963018,86.33671743,74.61724416,84.65856313,81.19835994,85.73647607
AP012551.embl,Plautia_stali_symbiont,56.95688418,50.33139747,69.2659109,3.645228352,14551,112167,5.344683458,2.618905065,6.990918441,3354,33626,4.526424054,5.087773814,10.51683918,2.598332494,2.376173491,5.100203514,3.461583911,3.797273344,5.215572138,5.252686172,1.065365341,1.510296081,3354,66913,7.309451386,49.79348766,54.16122603,91.22112564,79.69855521,67.45078213,79.537807,85.12318492,77.67568062,50.59628082,56.86339523,85.57306148,63.56555822,33.2288329,43.86969,44.8740168,65.45066141,52.80262373,68.80127927,68.16358302,77.32577067
AP012554.embl,Candidatus_Pantoea_carbekii,30.56788703,21.26226889,20.75763654,4.166809941,17004,10691,9.487458689,2.573223196,5.986971555,1661,10310,3.469157736,5.097522303,6.572678473,3.393890767,2.519724148,4.022771123,5.622480753,6.444304354,4.533211072,5.303837851,1.45032189,1.103788183,1661,11494,6.132920702,14.7991931,20.67748765,21.96239828,28.14827353,18.13773036,19.63656388,17.59856094,15.42172877,19.80186874,17.10386657,24.61772248,18.80945909,14.32975633,13.84745048,14.90419248,24.49947313,15.59301626,18.98381764,18.34662347,19.34269304
AP012978.embl,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,65.05711269,60.4599059,83.6279289,3.328363321,7286,80547,4.836749251,2.227495535,7.277849452,2644,21323,5.203062352,4.538419742,10.96183906,2.368352608,2.538697857,3.710642265,2.406979649,2.864967592,5.811180726,6.855527143,1.002757971,1.436668392,2644,62521,8.075884109,84.20116054,96.41778754,96.53245931,81.42495479,88.77737654,87.38183618,89.8036768,86.27842511,67.66880505,71.99371101,85.45404074,77.77896651,87.61403982,70.50495203,70.32529487,76.82331793,71.36913767,78.86470146,76.42135136,89.97063194
AP013066.embl,Sulfuricella_denitrificans_skB26,56.10404926,46.98215569,67.69575929,3.799510847,19674,83027,5.535474171,2.617182413,7.164501477,5892,31601,4.631811877,5.037639361,10.31890226,2.622155872,2.38774365,3.902000021,3.309510953,4.50984129,5.219959978,6.129551398,0.981905579,1.272962128,5892,50246,7.741532467,63.96366271,84.0652638,83.14283305,74.25751539,71.64963134,71.29174572,74.2728037,69.08199177,56.0728418,51.79584959,72.06273403,57.74841641,57.06303557,50.98373291,42.62000587,74.4878154,59.58927359,71.67933766,67.36918406,71.58479636
AP013105.embl,Adlercreutzia_equolifaciens_DSM_19450,63.4592664,56.58208951,83.99446417,3.727465802,8792,66697,4.76902522,2.503337184,8.013542667,2573,32671,4.503367709,5.530321351,12.53786128,2.929774951,1.689840366,2.683990873,2.989874127,3.445406723,6.21032796,6.83538333,1.507986486,1.18881437,2573,45773,8.316432934,87.40966758,92.75477707,84.40409614,89.2141527,87.53940804,88.04498086,90.06147985,85.39154182,79.89947695,66.76585193,84.97256791,84.15552174,84.78404392,68.24420712,79.24161485,92.06097174,63.9720171,84.60009176,82.09483776,87.49551811
AP014521.embl,Candidatus_Tachikawaea_gelatinosa,25.06962491,15.24298548,11.86415678,5.294772874,14688,4433,11.92926061,2.127075195,4.729183303,2696,9188,2.97494011,4.497250889,4.608639482,3.78416044,2.071624392,3.164656755,7.307396915,10.52342467,4.190042165,5.135573651,1.241041865,0.90636746,2696,4413,5.433627148,6.580211335,9.381808279,10.24137153,20.7765865,8.282542447,8.24072491,9.647138656,6.809402936,10.29569892,10.55732875,7.762777242,17.08081019,6.57322378,8.788540908,7.368525305,14.63114754,6.491097923,9.472014503,10.76476645,10.22800602
AP014565.embl,Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._L-3553,52.15502626,43.95829362,59.23270431,3.869548029,37975,117499,5.931020686,2.730010588,7.010544838,6131,49052,4.440848677,5.46995194,9.724086827,2.877801132,2.280915796,4.347083516,3.823686114,4.356881907,5.205191242,5.596922761,1.155189507,1.516641275,6131,76389,7.333755662,39.7939087,48.7399605,78.72577639,70.50077382,58.50118242,70.11215984,76.59600935,72.91474235,40.43458728,41.9528057,70.15151989,52.95405203,26.7280962,39.12310287,37.3197656,57.9725511,40.53172403,57.57766171,64.25184869,61.32545206
AP014569.embl,Comamonadaceae_bacterium_B1,66.09057306,60.26050662,84.141548,3.253108935,17232,78982,3.966210055,2.06678082,7.096564889,1287,17596,5.637795236,4.608790196,13.50219955,2.015296664,2.545143447,5.108198972,2.333329993,2.616917018,4.783526901,5.327026946,1.014600222,1.563987454,1287,56353,7.983400639,52.52396904,96.88950789,94.37719987,93.03562648,85.11025233,85.68730698,91.26216231,86.77848489,81.6955684,85.65874305,66.44270616,87.37384582,60.70266131,74.53455183,63.65923627,89.98765432,70.31857032,91.789257,86.52545697,92.71908922
AP014583.embl,Winogradskyella_sp._PG-2,32.1776927,27.06644456,21.31375876,5.243026864,69854,36002,8.262974191,2.046434033,6.035202597,20571,50645,3.180346187,5.894353978,6.023211783,4.183490734,1.667505155,3.147936233,6.654988657,7.678552344,5.975943647,6.3890185,0.73769573,1.039985889,20571,17406,6.264765862,16.92547356,18.47138317,18.89339481,22.70660703,14.10208313,10.03223868,21.38213659,18.34391229,23.91010863,22.85967381,20.39526346,23.47795433,22.44627763,19.0139002,22.18550252,22.4852768,12.04122308,18.94748937,18.27461859,19.02300671
AP014624.embl,Chryseobacterium_sp._StRB126,35.59174184,28.41540311,31.55238408,5.18174107,61130,77734,7.803240498,2.2981317,5.91529345,35527,69469,3.465688254,5.704551248,6.141960108,4.37164856,1.737178405,3.609907324,6.405419966,8.1455521,5.352479496,6.562160281,0.733359746,1.075607136,35527,14912,6.444332146,34.45810305,35.7107803,40.45848663,40.97637605,26.17426478,32.07529691,36.65128321,27.46100447,25.12852149,29.18976861,58.99073267,30.92075585,23.18631508,23.59130007,20.67302047,30.40014009,15.62473612,28.0445279,22.6641823,22.94891557
AP014633.embl,Thioploca_ingrica,41.21047691,35.92295889,35.54975455,3.868049396,93666,61185,7.005129395,2.004421125,6.235900288,9020,45974,4.762577249,6.274520259,7.816292872,3.237881003,2.362879292,5.730093963,4.479196013,4.81409456,4.73325201,6.051302595,1.033660618,1.443565488,9020,54437,6.317895673,20.55733552,29.70341426,54.72419711,31.6541375,36.7664332,49.62102301,52.9506333,45.94260746,24.27344341,27.89534671,20.25727112,26.24585786,20.0856108,20.4530232,18.52711794,26.32092569,22.172949,43.21692966,33.30900382,45.22975955
AP014648.embl,Methyloceanibacter_caenitepidi,62.84232477,59.29801769,79.342052,3.712513805,12514,86260,4.927163967,2.242702397,7.505584512,4401,35906,5.266782271,5.402909443,11.98588755,2.40381396,1.957052977,3.05506554,2.673069908,3.797568301,6.05685958,6.191387608,0.871733623,1.33478589,4401,61514,8.465770813,80.73764975,94.27041713,83.43032692,84.70069028,86.10817134,84.74267497,86.65507418,83.30678852,58.18469087,58.33205659,73.42558969,69.1007665,77.96610169,67.77610931,64.40505593,83.13460216,64.84889798,82.5486881,77.90751213,83.87930116
AP014685.embl,Bradyrhizobium_diazoefficiens,63.70241665,59.48088439,82.59012281,3.697017155,51256,480622,5.246621751,2.303560456,7.406089881,30336,204186,5.179666962,5.396073742,12.23488408,2.255504667,2.109020201,3.214905583,2.740324106,3.796948568,5.517890653,5.28894608,0.937292853,1.359831356,30336,364176,8.101195579,82.13934541,93.37053223,89.68961055,89.35681773,88.17156906,87.19241456,89.90032309,85.29442083,53.5087575,55.62121852,81.93471714,69.70152284,83.57561547,66.30342713,70.10141533,85.68545196,73.25290084,83.64197531,82.31606806,89.26759392
